exception_id,exception_type,severity,owner,region,area_manager,age_days,status,recommended_action,campaign_id,store_id,sku,allocation_id,confirmation_id,message,created_date,sla_status,priority_score
EXC-1019,low_sell_through,critical,Merchant + Planner,West,Emma Wilson,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-012,PEACH-002,,,Low sell-through for SKU PEACH-002 at store S-012: sell-through=0.0% vs target 70%.,2026-07-28,within,325
EXC-1022,low_sell_through,critical,Merchant + Planner,West,Emma Wilson,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-012,PEACH-005,,,Low sell-through for SKU PEACH-005 at store S-012: sell-through=0.0% vs target 70%.,2026-07-28,within,325
EXC-1023,low_sell_through,critical,Merchant + Planner,West,Emma Wilson,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-012,PEACH-006,,,Low sell-through for SKU PEACH-006 at store S-012: sell-through=0.0% vs target 70%.,2026-07-28,within,325
EXC-1024,low_sell_through,critical,Merchant + Planner,West,Emma Wilson,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-012,PEACH-007,,,Low sell-through for SKU PEACH-007 at store S-012: sell-through=0.0% vs target 70%.,2026-07-28,within,325
EXC-1025,low_sell_through,critical,Merchant + Planner,West,Emma Wilson,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-012,PEACH-008,,,Low sell-through for SKU PEACH-008 at store S-012: sell-through=18.5% vs target 70%.,2026-07-28,within,325
EXC-1027,low_sell_through,critical,Merchant + Planner,West,Emma Wilson,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-012,PEACH-010,,,Low sell-through for SKU PEACH-010 at store S-012: sell-through=22.7% vs target 70%.,2026-07-28,within,325
EXC-1028,low_sell_through,critical,Merchant + Planner,West,Emma Wilson,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-012,PEACH-011,,,Low sell-through for SKU PEACH-011 at store S-012: sell-through=0.0% vs target 70%.,2026-07-28,within,325
EXC-1030,low_sell_through,critical,Merchant + Planner,South,Emma Wilson,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-029,PEACH-002,,,Low sell-through for SKU PEACH-002 at store S-029: sell-through=13.2% vs target 70%.,2026-07-28,within,325
EXC-1034,low_sell_through,critical,Merchant + Planner,North,Robert Taylor,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-099,PEACH-002,,,Low sell-through for SKU PEACH-002 at store S-099: sell-through=32.7% vs target 70%.,2026-07-28,within,325
EXC-1035,low_sell_through,critical,Merchant + Planner,North,Robert Taylor,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-099,PEACH-004,,,Low sell-through for SKU PEACH-004 at store S-099: sell-through=28.4% vs target 70%.,2026-07-28,within,325
EXC-1037,low_sell_through,critical,Merchant + Planner,North,Robert Taylor,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-099,PEACH-008,,,Low sell-through for SKU PEACH-008 at store S-099: sell-through=25.9% vs target 70%.,2026-07-28,within,325
EXC-1038,low_sell_through,critical,Merchant + Planner,North,Robert Taylor,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-099,PEACH-010,,,Low sell-through for SKU PEACH-010 at store S-099: sell-through=32.9% vs target 70%.,2026-07-28,within,325
EXC-104,late_confirmation,critical,Store Manager,East,Ahmed Hassan,0,open,Dispatch field rep to complete setup; escalate to area manager.,C-2026-FCL,S-100,FCL-008,A-1128-S-100-FCL-008,CONF-1094-S-100-FCL-008,"Confirmation CONF-1094-S-100-FCL-008 posted on 2026-09-14, 6 days after the launch window deadline (2026-09-08).",2026-09-14,within,315
EXC-1040,low_sell_through,critical,Merchant + Planner,West,Lisa Wong,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-045,PEACH-003,,,Low sell-through for SKU PEACH-003 at store S-045: sell-through=25.7% vs target 70%.,2026-07-28,within,325
EXC-1042,low_sell_through,critical,Merchant + Planner,West,Lisa Wong,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-045,PEACH-007,,,Low sell-through for SKU PEACH-007 at store S-045: sell-through=10.3% vs target 70%.,2026-07-28,within,325
EXC-1046,low_sell_through,critical,Merchant + Planner,South,Marcus Lee,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-054,PEACH-002,,,Low sell-through for SKU PEACH-002 at store S-054: sell-through=33.8% vs target 70%.,2026-07-28,within,325
EXC-1048,low_sell_through,critical,Merchant + Planner,South,Marcus Lee,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-054,PEACH-010,,,Low sell-through for SKU PEACH-010 at store S-054: sell-through=33.3% vs target 70%.,2026-07-28,within,325
EXC-105,late_confirmation,critical,Store Manager,South,Sarah Chen,0,open,Dispatch field rep to complete setup; escalate to area manager.,C-2026-FCL,S-078,FCL-002,A-1152-S-078-FCL-002,CONF-1117-S-078-FCL-002,"Confirmation CONF-1117-S-078-FCL-002 posted on 2026-09-12, 4 days after the launch window deadline (2026-09-08).",2026-09-12,within,315
EXC-1055,low_sell_through,critical,Merchant + Planner,South,Ahmed Hassan,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-051,PEACH-008,,,Low sell-through for SKU PEACH-008 at store S-051: sell-through=20.5% vs target 70%.,2026-07-28,within,325
EXC-1057,low_sell_through,critical,Merchant + Planner,South,Ahmed Hassan,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-051,PEACH-010,,,Low sell-through for SKU PEACH-010 at store S-051: sell-through=30.3% vs target 70%.,2026-07-28,within,325
EXC-1060,low_sell_through,critical,Merchant + Planner,East,James Okoro,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-065,PEACH-002,,,Low sell-through for SKU PEACH-002 at store S-065: sell-through=20.7% vs target 70%.,2026-07-28,within,325
EXC-1063,low_sell_through,critical,Merchant + Planner,East,James Okoro,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-065,PEACH-006,,,Low sell-through for SKU PEACH-006 at store S-065: sell-through=0.0% vs target 70%.,2026-07-28,within,325
EXC-1064,low_sell_through,critical,Merchant + Planner,East,James Okoro,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-065,PEACH-007,,,Low sell-through for SKU PEACH-007 at store S-065: sell-through=0.0% vs target 70%.,2026-07-28,within,325
EXC-1067,low_sell_through,critical,Merchant + Planner,East,James Okoro,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-065,PEACH-010,,,Low sell-through for SKU PEACH-010 at store S-065: sell-through=34.0% vs target 70%.,2026-07-28,within,325
EXC-107,late_confirmation,critical,Store Manager,North,Marcus Lee,0,open,Dispatch field rep to complete setup; escalate to area manager.,C-2026-FCL,S-082,FCL-004,A-1164-S-082-FCL-004,CONF-1129-S-082-FCL-004,"Confirmation CONF-1129-S-082-FCL-004 posted on 2026-09-13, 5 days after the launch window deadline (2026-09-08).",2026-09-13,within,315
EXC-1073,low_sell_through,critical,Merchant + Planner,South,David Park,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-048,PEACH-007,,,Low sell-through for SKU PEACH-007 at store S-048: sell-through=31.5% vs target 70%.,2026-07-28,within,325
EXC-1079,low_sell_through,critical,Merchant + Planner,West,David Park,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-031,PEACH-008,,,Low sell-through for SKU PEACH-008 at store S-031: sell-through=7.7% vs target 70%.,2026-07-28,within,325
EXC-108,late_confirmation,critical,Store Manager,North,Marcus Lee,0,open,Dispatch field rep to complete setup; escalate to area manager.,C-2026-FCL,S-082,FCL-008,A-1168-S-082-FCL-008,CONF-1133-S-082-FCL-008,"Confirmation CONF-1133-S-082-FCL-008 posted on 2026-09-13, 5 days after the launch window deadline (2026-09-08).",2026-09-13,within,315
EXC-1083,low_sell_through,critical,Merchant + Planner,West,Sarah Chen,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-050,PEACH-008,,,Low sell-through for SKU PEACH-008 at store S-050: sell-through=27.7% vs target 70%.,2026-07-28,within,325
EXC-1088,low_sell_through,critical,Merchant + Planner,South,Marcus Lee,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-079,PEACH-005,,,Low sell-through for SKU PEACH-005 at store S-079: sell-through=30.6% vs target 70%.,2026-07-28,within,325
EXC-1090,low_sell_through,critical,Merchant + Planner,South,Marcus Lee,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-079,PEACH-011,,,Low sell-through for SKU PEACH-011 at store S-079: sell-through=23.8% vs target 70%.,2026-07-28,within,325
EXC-1093,low_sell_through,critical,Merchant + Planner,West,Maria Rodriguez,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-087,PEACH-005,,,Low sell-through for SKU PEACH-005 at store S-087: sell-through=33.3% vs target 70%.,2026-07-28,within,325
EXC-1094,low_sell_through,critical,Merchant + Planner,West,Maria Rodriguez,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-087,PEACH-007,,,Low sell-through for SKU PEACH-007 at store S-087: sell-through=34.1% vs target 70%.,2026-07-28,within,325
EXC-1095,low_sell_through,critical,Merchant + Planner,West,Maria Rodriguez,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-087,PEACH-010,,,Low sell-through for SKU PEACH-010 at store S-087: sell-through=34.4% vs target 70%.,2026-07-28,within,325
EXC-1097,low_sell_through,critical,Merchant + Planner,West,Maria Rodriguez,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-087,PEACH-012,,,Low sell-through for SKU PEACH-012 at store S-087: sell-through=20.0% vs target 70%.,2026-07-28,within,325
EXC-1104,low_sell_through,critical,Merchant + Planner,West,Sarah Chen,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-013,PEACH-004,,,Low sell-through for SKU PEACH-004 at store S-013: sell-through=32.9% vs target 70%.,2026-07-28,within,325
EXC-1105,low_sell_through,critical,Merchant + Planner,West,Sarah Chen,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-013,PEACH-005,,,Low sell-through for SKU PEACH-005 at store S-013: sell-through=10.3% vs target 70%.,2026-07-28,within,325
EXC-1106,low_sell_through,critical,Merchant + Planner,West,Sarah Chen,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-013,PEACH-010,,,Low sell-through for SKU PEACH-010 at store S-013: sell-through=12.2% vs target 70%.,2026-07-28,within,325
EXC-1107,low_sell_through,critical,Merchant + Planner,West,Marcus Lee,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-043,PEACH-002,,,Low sell-through for SKU PEACH-002 at store S-043: sell-through=17.9% vs target 70%.,2026-07-28,within,325
EXC-1113,low_sell_through,critical,Merchant + Planner,South,Emma Wilson,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-090,PEACH-012,,,Low sell-through for SKU PEACH-012 at store S-090: sell-through=33.0% vs target 70%.,2026-07-28,within,325
EXC-1115,low_sell_through,critical,Merchant + Planner,North,Maria Rodriguez,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-018,PEACH-002,,,Low sell-through for SKU PEACH-002 at store S-018: sell-through=34.1% vs target 70%.,2026-07-28,within,325
EXC-1116,low_sell_through,critical,Merchant + Planner,North,Maria Rodriguez,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-018,PEACH-003,,,Low sell-through for SKU PEACH-003 at store S-018: sell-through=0.0% vs target 70%.,2026-07-28,within,325
EXC-1117,low_sell_through,critical,Merchant + Planner,North,Maria Rodriguez,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-018,PEACH-004,,,Low sell-through for SKU PEACH-004 at store S-018: sell-through=0.0% vs target 70%.,2026-07-28,within,325
EXC-1118,low_sell_through,critical,Merchant + Planner,North,Maria Rodriguez,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-018,PEACH-005,,,Low sell-through for SKU PEACH-005 at store S-018: sell-through=32.0% vs target 70%.,2026-07-28,within,325
EXC-1119,low_sell_through,critical,Merchant + Planner,North,Maria Rodriguez,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-018,PEACH-006,,,Low sell-through for SKU PEACH-006 at store S-018: sell-through=13.6% vs target 70%.,2026-07-28,within,325
EXC-112,late_confirmation,critical,Store Manager,South,Emma Wilson,0,open,Dispatch field rep to complete setup; escalate to area manager.,C-2026-FCL,S-090,FCL-010,A-1180-S-090-FCL-010,CONF-1144-S-090-FCL-010,"Confirmation CONF-1144-S-090-FCL-010 posted on 2026-09-15, 7 days after the launch window deadline (2026-09-08).",2026-09-15,within,315
EXC-1120,low_sell_through,critical,Merchant + Planner,North,Maria Rodriguez,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-018,PEACH-007,,,Low sell-through for SKU PEACH-007 at store S-018: sell-through=0.0% vs target 70%.,2026-07-28,within,325
EXC-1121,low_sell_through,critical,Merchant + Planner,North,Maria Rodriguez,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-018,PEACH-008,,,Low sell-through for SKU PEACH-008 at store S-018: sell-through=25.7% vs target 70%.,2026-07-28,within,325
EXC-1122,low_sell_through,critical,Merchant + Planner,North,Maria Rodriguez,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-018,PEACH-009,,,Low sell-through for SKU PEACH-009 at store S-018: sell-through=10.0% vs target 70%.,2026-07-28,within,325
EXC-1123,low_sell_through,critical,Merchant + Planner,North,Maria Rodriguez,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-018,PEACH-010,,,Low sell-through for SKU PEACH-010 at store S-018: sell-through=31.4% vs target 70%.,2026-07-28,within,325
EXC-1124,low_sell_through,critical,Merchant + Planner,North,Maria Rodriguez,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-018,PEACH-011,,,Low sell-through for SKU PEACH-011 at store S-018: sell-through=3.1% vs target 70%.,2026-07-28,within,325
EXC-1125,low_sell_through,critical,Merchant + Planner,North,Maria Rodriguez,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-018,PEACH-012,,,Low sell-through for SKU PEACH-012 at store S-018: sell-through=7.7% vs target 70%.,2026-07-28,within,325
EXC-1127,low_sell_through,critical,Merchant + Planner,West,Robert Taylor,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-096,PEACH-004,,,Low sell-through for SKU PEACH-004 at store S-096: sell-through=30.3% vs target 70%.,2026-07-28,within,325
EXC-1131,low_sell_through,critical,Merchant + Planner,West,Lisa Wong,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-068,PEACH-002,,,Low sell-through for SKU PEACH-002 at store S-068: sell-through=26.0% vs target 70%.,2026-07-28,within,325
EXC-1132,low_sell_through,critical,Merchant + Planner,West,Lisa Wong,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-068,PEACH-003,,,Low sell-through for SKU PEACH-003 at store S-068: sell-through=34.6% vs target 70%.,2026-07-28,within,325
EXC-1133,low_sell_through,critical,Merchant + Planner,West,Lisa Wong,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-068,PEACH-004,,,Low sell-through for SKU PEACH-004 at store S-068: sell-through=2.8% vs target 70%.,2026-07-28,within,325
EXC-1134,low_sell_through,critical,Merchant + Planner,West,Lisa Wong,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-068,PEACH-005,,,Low sell-through for SKU PEACH-005 at store S-068: sell-through=7.4% vs target 70%.,2026-07-28,within,325
EXC-1135,low_sell_through,critical,Merchant + Planner,West,Lisa Wong,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-068,PEACH-006,,,Low sell-through for SKU PEACH-006 at store S-068: sell-through=0.0% vs target 70%.,2026-07-28,within,325
EXC-1136,low_sell_through,critical,Merchant + Planner,West,Lisa Wong,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-068,PEACH-007,,,Low sell-through for SKU PEACH-007 at store S-068: sell-through=20.8% vs target 70%.,2026-07-28,within,325
EXC-1139,low_sell_through,critical,Merchant + Planner,West,Lisa Wong,0,open,Review pricing and display; consider promo acceleration.,C-2026-PEACH,S-068,PEACH-010,,,Low sell-through for SKU PEACH-010 at store S-068: sell-through=30.8% vs target 70%.,2026-07-28,within,325
EXC-114,late_confirmation,critical,Store Manager,East,Lisa Wong,0,open,Dispatch field rep to complete setup; escalate to area manager.,C-2026-FCL,S-047,FCL-006,A-1196-S-047-FCL-006,CONF-1160-S-047-FCL-006,"Confirmation CONF-1160-S-047-FCL-006 posted on 2026-09-14, 6 days after the launch window deadline (2026-09-08).",2026-09-14,within,315
