shipment_id,allocation_id,campaign_id,sku,store_id,shipped_quantity,shipped_date,expected_arrival_date,carton_count,dc_id,carrier
SH-673-S-045-BTS-003,A-673-S-045-BTS-003,C-2026-BTS,BTS-003,S-045,47,2026-07-26,2026-07-28,1,DC-01,QuickShip Logistics
SH-674-S-045-BTS-004,A-674-S-045-BTS-004,C-2026-BTS,BTS-004,S-045,64,2026-07-26,2026-07-30,2,DC-01,Reliable Transport
SH-675-S-045-BTS-005,A-675-S-045-BTS-005,C-2026-BTS,BTS-005,S-045,41,2026-07-25,2026-07-29,1,DC-02,QuickShip Logistics
SH-676-S-045-BTS-006,A-676-S-045-BTS-006,C-2026-BTS,BTS-006,S-045,72,2026-07-23,2026-07-27,3,DC-03,FastFreight Co
SH-677-S-045-BTS-007,A-677-S-045-BTS-007,C-2026-BTS,BTS-007,S-045,51,2026-07-27,2026-07-30,2,DC-03,FastFreight Co
SH-678-S-045-BTS-008,A-678-S-045-BTS-008,C-2026-BTS,BTS-008,S-045,87,2026-07-27,2026-07-30,3,DC-02,FastFreight Co
SH-679-S-045-BTS-009,A-679-S-045-BTS-009,C-2026-BTS,BTS-009,S-045,80,2026-07-25,2026-07-27,3,DC-01,FastFreight Co
SH-680-S-045-BTS-010,A-680-S-045-BTS-010,C-2026-BTS,BTS-010,S-045,53,2026-07-26,2026-07-30,2,DC-02,Reliable Transport
SH-681-S-017-BTS-001,A-681-S-017-BTS-001,C-2026-BTS,BTS-001,S-017,178,2026-07-28,2026-07-30,7,DC-01,QuickShip Logistics
SH-682-S-017-BTS-002,A-682-S-017-BTS-002,C-2026-BTS,BTS-002,S-017,46,2026-07-25,2026-07-29,1,DC-03,Reliable Transport
SH-683-S-017-BTS-003,A-683-S-017-BTS-003,C-2026-BTS,BTS-003,S-017,98,2026-07-27,2026-07-29,4,DC-02,FastFreight Co
SH-684-S-017-BTS-004,A-684-S-017-BTS-004,C-2026-BTS,BTS-004,S-017,88,2026-07-24,2026-07-28,3,DC-03,Reliable Transport
SH-685-S-017-BTS-005,A-685-S-017-BTS-005,C-2026-BTS,BTS-005,S-017,49,2026-07-25,2026-07-29,2,DC-02,FastFreight Co
SH-686-S-017-BTS-006,A-686-S-017-BTS-006,C-2026-BTS,BTS-006,S-017,67,2026-07-25,2026-07-27,2,DC-01,FastFreight Co
SH-687-S-017-BTS-007,A-687-S-017-BTS-007,C-2026-BTS,BTS-007,S-017,56,2026-07-26,2026-07-28,2,DC-03,QuickShip Logistics
SH-688-S-017-BTS-008,A-688-S-017-BTS-008,C-2026-BTS,BTS-008,S-017,55,2026-07-26,2026-07-29,2,DC-01,FastFreight Co
SH-689-S-017-BTS-009,A-689-S-017-BTS-009,C-2026-BTS,BTS-009,S-017,74,2026-07-26,2026-07-28,3,DC-01,Reliable Transport
SH-690-S-017-BTS-010,A-690-S-017-BTS-010,C-2026-BTS,BTS-010,S-017,61,2026-07-27,2026-07-30,2,DC-03,Reliable Transport
SH-691-S-023-BTS-001,A-691-S-023-BTS-001,C-2026-BTS,BTS-001,S-023,213,2026-07-25,2026-07-29,8,DC-02,FastFreight Co
SH-692-S-023-BTS-002,A-692-S-023-BTS-002,C-2026-BTS,BTS-002,S-023,100,2026-07-26,2026-07-29,4,DC-03,FastFreight Co
SH-693-S-023-BTS-003,A-693-S-023-BTS-003,C-2026-BTS,BTS-003,S-023,107,2026-07-26,2026-07-29,4,DC-03,FastFreight Co
SH-694-S-023-BTS-004,A-694-S-023-BTS-004,C-2026-BTS,BTS-004,S-023,86,2026-07-26,2026-07-28,3,DC-03,QuickShip Logistics
SH-695-S-023-BTS-005,A-695-S-023-BTS-005,C-2026-BTS,BTS-005,S-023,108,2026-07-27,2026-07-30,4,DC-02,FastFreight Co
SH-696-S-023-BTS-006,A-696-S-023-BTS-006,C-2026-BTS,BTS-006,S-023,109,2026-07-25,2026-07-27,4,DC-03,FastFreight Co
SH-697-S-023-BTS-007,A-697-S-023-BTS-007,C-2026-BTS,BTS-007,S-023,107,2026-07-26,2026-07-30,4,DC-03,Reliable Transport
SH-698-S-023-BTS-008,A-698-S-023-BTS-008,C-2026-BTS,BTS-008,S-023,77,2026-07-26,2026-07-28,3,DC-03,FastFreight Co
SH-699-S-023-BTS-009,A-699-S-023-BTS-009,C-2026-BTS,BTS-009,S-023,92,2026-07-27,2026-07-29,3,DC-01,FastFreight Co
SH-700-S-023-BTS-010,A-700-S-023-BTS-010,C-2026-BTS,BTS-010,S-023,119,2026-07-27,2026-07-30,4,DC-01,QuickShip Logistics
SH-701-S-065-BTS-001,A-701-S-065-BTS-001,C-2026-BTS,BTS-001,S-065,202,2026-07-25,2026-07-29,8,DC-01,QuickShip Logistics
SH-702-S-065-BTS-002,A-702-S-065-BTS-002,C-2026-BTS,BTS-002,S-065,51,2026-07-24,2026-07-27,2,DC-02,Reliable Transport
SH-703-S-065-BTS-003,A-703-S-065-BTS-003,C-2026-BTS,BTS-003,S-065,29,2026-07-25,2026-07-27,1,DC-01,QuickShip Logistics
SH-704-S-065-BTS-004,A-704-S-065-BTS-004,C-2026-BTS,BTS-004,S-065,50,2026-07-28,2026-07-30,2,DC-02,Reliable Transport
SH-705-S-065-BTS-005,A-705-S-065-BTS-005,C-2026-BTS,BTS-005,S-065,45,2026-07-24,2026-07-27,1,DC-01,QuickShip Logistics
SH-706-S-065-BTS-006,A-706-S-065-BTS-006,C-2026-BTS,BTS-006,S-065,43,2026-07-26,2026-07-29,1,DC-03,QuickShip Logistics
SH-707-S-065-BTS-007,A-707-S-065-BTS-007,C-2026-BTS,BTS-007,S-065,47,2026-07-27,2026-07-29,1,DC-03,QuickShip Logistics
SH-708-S-065-BTS-008,A-708-S-065-BTS-008,C-2026-BTS,BTS-008,S-065,32,2026-07-26,2026-07-30,1,DC-03,FastFreight Co
SH-709-S-065-BTS-009,A-709-S-065-BTS-009,C-2026-BTS,BTS-009,S-065,32,2026-07-26,2026-07-29,1,DC-03,Reliable Transport
SH-710-S-065-BTS-010,A-710-S-065-BTS-010,C-2026-BTS,BTS-010,S-065,23,2026-07-26,2026-07-28,1,DC-01,FastFreight Co
SH-711-S-070-BTS-001,A-711-S-070-BTS-001,C-2026-BTS,BTS-001,S-070,196,2026-07-26,2026-07-30,8,DC-01,QuickShip Logistics
SH-712-S-070-BTS-002,A-712-S-070-BTS-002,C-2026-BTS,BTS-002,S-070,36,2026-07-27,2026-07-29,1,DC-01,QuickShip Logistics
SH-713-S-070-BTS-003,A-713-S-070-BTS-003,C-2026-BTS,BTS-003,S-070,17,2026-07-27,2026-07-29,1,DC-01,FastFreight Co
SH-714-S-070-BTS-004,A-714-S-070-BTS-004,C-2026-BTS,BTS-004,S-070,31,2026-07-26,2026-07-30,1,DC-02,FastFreight Co
SH-715-S-070-BTS-005,A-715-S-070-BTS-005,C-2026-BTS,BTS-005,S-070,39,2026-07-28,2026-07-30,1,DC-02,QuickShip Logistics
SH-716-S-070-BTS-006,A-716-S-070-BTS-006,C-2026-BTS,BTS-006,S-070,45,2026-07-25,2026-07-28,1,DC-01,FastFreight Co
SH-717-S-070-BTS-007,A-717-S-070-BTS-007,C-2026-BTS,BTS-007,S-070,52,2026-07-26,2026-07-30,2,DC-02,QuickShip Logistics
SH-718-S-070-BTS-008,A-718-S-070-BTS-008,C-2026-BTS,BTS-008,S-070,15,2026-07-25,2026-07-28,1,DC-02,QuickShip Logistics
SH-719-S-070-BTS-009,A-719-S-070-BTS-009,C-2026-BTS,BTS-009,S-070,49,2026-07-28,2026-07-30,2,DC-02,FastFreight Co
SH-720-S-070-BTS-010,A-720-S-070-BTS-010,C-2026-BTS,BTS-010,S-070,54,2026-07-24,2026-07-28,2,DC-01,Reliable Transport
SH-721-S-042-BTS-001,A-721-S-042-BTS-001,C-2026-BTS,BTS-001,S-042,201,2026-07-23,2026-07-27,8,DC-02,FastFreight Co
SH-722-S-042-BTS-002,A-722-S-042-BTS-002,C-2026-BTS,BTS-002,S-042,84,2026-07-27,2026-07-30,3,DC-02,Reliable Transport
SH-723-S-042-BTS-003,A-723-S-042-BTS-003,C-2026-BTS,BTS-003,S-042,67,2026-07-28,2026-07-30,2,DC-02,Reliable Transport
SH-724-S-042-BTS-004,A-724-S-042-BTS-004,C-2026-BTS,BTS-004,S-042,83,2026-07-27,2026-07-30,3,DC-02,Reliable Transport
SH-725-S-042-BTS-005,A-725-S-042-BTS-005,C-2026-BTS,BTS-005,S-042,64,2026-07-27,2026-07-29,2,DC-01,Reliable Transport
SH-726-S-042-BTS-006,A-726-S-042-BTS-006,C-2026-BTS,BTS-006,S-042,54,2026-07-25,2026-07-29,2,DC-03,QuickShip Logistics
SH-727-S-042-BTS-007,A-727-S-042-BTS-007,C-2026-BTS,BTS-007,S-042,78,2026-07-24,2026-07-28,3,DC-02,QuickShip Logistics
SH-728-S-042-BTS-008,A-728-S-042-BTS-008,C-2026-BTS,BTS-008,S-042,94,2026-07-24,2026-07-28,3,DC-03,QuickShip Logistics
SH-729-S-042-BTS-009,A-729-S-042-BTS-009,C-2026-BTS,BTS-009,S-042,73,2026-07-26,2026-07-29,3,DC-02,Reliable Transport
SH-730-S-042-BTS-010,A-730-S-042-BTS-010,C-2026-BTS,BTS-010,S-042,82,2026-07-27,2026-07-29,3,DC-01,FastFreight Co
SH-731-S-015-BTS-001,A-731-S-015-BTS-001,C-2026-BTS,BTS-001,S-015,182,2026-07-24,2026-07-28,7,DC-02,FastFreight Co
SH-732-S-015-BTS-002,A-732-S-015-BTS-002,C-2026-BTS,BTS-002,S-015,47,2026-07-25,2026-07-29,1,DC-02,QuickShip Logistics
SH-733-S-015-BTS-003,A-733-S-015-BTS-003,C-2026-BTS,BTS-003,S-015,92,2026-07-27,2026-07-29,3,DC-03,QuickShip Logistics
SH-734-S-015-BTS-004,A-734-S-015-BTS-004,C-2026-BTS,BTS-004,S-015,70,2026-07-25,2026-07-29,2,DC-02,Reliable Transport
SH-735-S-015-BTS-005,A-735-S-015-BTS-005,C-2026-BTS,BTS-005,S-015,90,2026-07-25,2026-07-29,3,DC-01,FastFreight Co
SH-736-S-015-BTS-006,A-736-S-015-BTS-006,C-2026-BTS,BTS-006,S-015,60,2026-07-23,2026-07-27,2,DC-02,QuickShip Logistics
SH-737-S-015-BTS-007,A-737-S-015-BTS-007,C-2026-BTS,BTS-007,S-015,51,2026-07-27,2026-07-30,2,DC-02,FastFreight Co
SH-738-S-015-BTS-008,A-738-S-015-BTS-008,C-2026-BTS,BTS-008,S-015,73,2026-07-25,2026-07-28,3,DC-01,QuickShip Logistics
SH-739-S-015-BTS-009,A-739-S-015-BTS-009,C-2026-BTS,BTS-009,S-015,50,2026-07-26,2026-07-30,2,DC-01,QuickShip Logistics
SH-740-S-015-BTS-010,A-740-S-015-BTS-010,C-2026-BTS,BTS-010,S-015,83,2026-07-25,2026-07-27,3,DC-02,Reliable Transport
SH-741-S-046-BTS-001,A-741-S-046-BTS-001,C-2026-BTS,BTS-001,S-046,189,2026-07-25,2026-07-27,7,DC-02,FastFreight Co
SH-742-S-046-BTS-002,A-742-S-046-BTS-002,C-2026-BTS,BTS-002,S-046,38,2026-07-24,2026-07-27,1,DC-02,QuickShip Logistics
SH-743-S-046-BTS-003,A-743-S-046-BTS-003,C-2026-BTS,BTS-003,S-046,89,2026-07-23,2026-07-27,3,DC-01,FastFreight Co
SH-744-S-046-BTS-004,A-744-S-046-BTS-004,C-2026-BTS,BTS-004,S-046,43,2026-07-25,2026-07-29,1,DC-01,FastFreight Co
SH-745-S-046-BTS-005,A-745-S-046-BTS-005,C-2026-BTS,BTS-005,S-046,63,2026-07-26,2026-07-28,2,DC-01,Reliable Transport
SH-746-S-046-BTS-006,A-746-S-046-BTS-006,C-2026-BTS,BTS-006,S-046,83,2026-07-27,2026-07-30,3,DC-03,QuickShip Logistics
SH-747-S-046-BTS-007,A-747-S-046-BTS-007,C-2026-BTS,BTS-007,S-046,57,2026-07-26,2026-07-30,2,DC-01,FastFreight Co
SH-748-S-046-BTS-008,A-748-S-046-BTS-008,C-2026-BTS,BTS-008,S-046,95,2026-07-27,2026-07-30,3,DC-02,FastFreight Co
SH-749-S-046-BTS-009,A-749-S-046-BTS-009,C-2026-BTS,BTS-009,S-046,62,2026-07-27,2026-07-30,2,DC-03,Reliable Transport
SH-750-S-046-BTS-010,A-750-S-046-BTS-010,C-2026-BTS,BTS-010,S-046,60,2026-07-25,2026-07-27,2,DC-02,FastFreight Co
SH-751-S-072-BTS-001,A-751-S-072-BTS-001,C-2026-BTS,BTS-001,S-072,177,2026-07-25,2026-07-28,7,DC-01,Reliable Transport
SH-752-S-072-BTS-002,A-752-S-072-BTS-002,C-2026-BTS,BTS-002,S-072,21,2026-07-25,2026-07-27,1,DC-02,Reliable Transport
SH-753-S-072-BTS-003,A-753-S-072-BTS-003,C-2026-BTS,BTS-003,S-072,43,2026-07-26,2026-07-30,1,DC-02,FastFreight Co
SH-754-S-072-BTS-004,A-754-S-072-BTS-004,C-2026-BTS,BTS-004,S-072,33,2026-07-24,2026-07-27,1,DC-01,FastFreight Co
SH-755-S-072-BTS-005,A-755-S-072-BTS-005,C-2026-BTS,BTS-005,S-072,55,2026-07-26,2026-07-29,2,DC-02,QuickShip Logistics
SH-756-S-072-BTS-006,A-756-S-072-BTS-006,C-2026-BTS,BTS-006,S-072,58,2026-07-26,2026-07-29,2,DC-02,QuickShip Logistics
SH-757-S-072-BTS-007,A-757-S-072-BTS-007,C-2026-BTS,BTS-007,S-072,57,2026-07-25,2026-07-27,2,DC-02,FastFreight Co
SH-758-S-072-BTS-008,A-758-S-072-BTS-008,C-2026-BTS,BTS-008,S-072,35,2026-07-27,2026-07-29,1,DC-03,FastFreight Co
SH-759-S-072-BTS-009,A-759-S-072-BTS-009,C-2026-BTS,BTS-009,S-072,22,2026-07-26,2026-07-28,1,DC-02,Reliable Transport
SH-760-S-072-BTS-010,A-760-S-072-BTS-010,C-2026-BTS,BTS-010,S-072,23,2026-07-25,2026-07-29,1,DC-03,Reliable Transport
SH-761-S-062-BTS-001,A-761-S-062-BTS-001,C-2026-BTS,BTS-001,S-062,193,2026-07-25,2026-07-27,8,DC-02,Reliable Transport
SH-762-S-062-BTS-002,A-762-S-062-BTS-002,C-2026-BTS,BTS-002,S-062,20,2026-07-25,2026-07-29,1,DC-01,QuickShip Logistics
SH-763-S-062-BTS-003,A-763-S-062-BTS-003,C-2026-BTS,BTS-003,S-062,44,2026-07-23,2026-07-27,1,DC-01,FastFreight Co
SH-764-S-062-BTS-004,A-764-S-062-BTS-004,C-2026-BTS,BTS-004,S-062,45,2026-07-27,2026-07-29,1,DC-03,Reliable Transport
SH-765-S-062-BTS-005,A-765-S-062-BTS-005,C-2026-BTS,BTS-005,S-062,42,2026-07-26,2026-07-30,1,DC-03,Reliable Transport
SH-766-S-062-BTS-006,A-766-S-062-BTS-006,C-2026-BTS,BTS-006,S-062,46,2026-07-24,2026-07-28,1,DC-01,Reliable Transport
SH-767-S-062-BTS-007,A-767-S-062-BTS-007,C-2026-BTS,BTS-007,S-062,23,2026-07-26,2026-07-30,1,DC-02,Reliable Transport
SH-768-S-062-BTS-008,A-768-S-062-BTS-008,C-2026-BTS,BTS-008,S-062,16,2026-07-25,2026-07-28,1,DC-02,QuickShip Logistics
SH-769-S-062-BTS-009,A-769-S-062-BTS-009,C-2026-BTS,BTS-009,S-062,37,2026-07-25,2026-07-29,1,DC-02,FastFreight Co
SH-770-S-062-BTS-010,A-770-S-062-BTS-010,C-2026-BTS,BTS-010,S-062,54,2026-07-26,2026-07-29,2,DC-01,QuickShip Logistics
SH-771-S-054-BTS-001,A-771-S-054-BTS-001,C-2026-BTS,BTS-001,S-054,165,2026-07-26,2026-07-28,6,DC-03,FastFreight Co
SH-772-S-054-BTS-002,A-772-S-054-BTS-002,C-2026-BTS,BTS-002,S-054,82,2026-07-24,2026-07-27,3,DC-02,FastFreight Co
SH-773-S-054-BTS-003,A-773-S-054-BTS-003,C-2026-BTS,BTS-003,S-054,44,2026-07-26,2026-07-30,1,DC-01,QuickShip Logistics
SH-774-S-054-BTS-004,A-774-S-054-BTS-004,C-2026-BTS,BTS-004,S-054,63,2026-07-25,2026-07-29,2,DC-01,QuickShip Logistics
SH-775-S-054-BTS-005,A-775-S-054-BTS-005,C-2026-BTS,BTS-005,S-054,83,2026-07-28,2026-07-30,3,DC-03,FastFreight Co
SH-776-S-054-BTS-006,A-776-S-054-BTS-006,C-2026-BTS,BTS-006,S-054,93,2026-07-26,2026-07-28,3,DC-02,Reliable Transport
SH-777-S-054-BTS-007,A-777-S-054-BTS-007,C-2026-BTS,BTS-007,S-054,75,2026-07-25,2026-07-27,3,DC-03,QuickShip Logistics
SH-778-S-054-BTS-008,A-778-S-054-BTS-008,C-2026-BTS,BTS-008,S-054,49,2026-07-26,2026-07-29,2,DC-02,FastFreight Co
SH-779-S-054-BTS-009,A-779-S-054-BTS-009,C-2026-BTS,BTS-009,S-054,36,2026-07-24,2026-07-27,1,DC-03,FastFreight Co
SH-780-S-054-BTS-010,A-780-S-054-BTS-010,C-2026-BTS,BTS-010,S-054,50,2026-07-23,2026-07-27,2,DC-01,FastFreight Co
SH-781-S-069-BTS-001,A-781-S-069-BTS-001,C-2026-BTS,BTS-001,S-069,216,2026-07-27,2026-07-29,9,DC-01,FastFreight Co
SH-782-S-069-BTS-002,A-782-S-069-BTS-002,C-2026-BTS,BTS-002,S-069,28,2026-07-26,2026-07-30,1,DC-03,QuickShip Logistics
SH-783-S-069-BTS-003,A-783-S-069-BTS-003,C-2026-BTS,BTS-003,S-069,21,2026-07-26,2026-07-28,1,DC-01,QuickShip Logistics
SH-784-S-069-BTS-004,A-784-S-069-BTS-004,C-2026-BTS,BTS-004,S-069,23,2026-07-26,2026-07-28,1,DC-01,FastFreight Co
SH-785-S-069-BTS-005,A-785-S-069-BTS-005,C-2026-BTS,BTS-005,S-069,16,2026-07-25,2026-07-29,1,DC-02,QuickShip Logistics
SH-786-S-069-BTS-006,A-786-S-069-BTS-006,C-2026-BTS,BTS-006,S-069,45,2026-07-25,2026-07-28,1,DC-03,Reliable Transport
SH-787-S-069-BTS-007,A-787-S-069-BTS-007,C-2026-BTS,BTS-007,S-069,16,2026-07-25,2026-07-28,1,DC-01,QuickShip Logistics
SH-788-S-069-BTS-008,A-788-S-069-BTS-008,C-2026-BTS,BTS-008,S-069,15,2026-07-26,2026-07-29,1,DC-03,Reliable Transport
SH-789-S-069-BTS-009,A-789-S-069-BTS-009,C-2026-BTS,BTS-009,S-069,35,2026-07-26,2026-07-30,1,DC-01,FastFreight Co
SH-790-S-069-BTS-010,A-790-S-069-BTS-010,C-2026-BTS,BTS-010,S-069,34,2026-07-24,2026-07-27,1,DC-02,QuickShip Logistics
SH-791-S-037-BTS-001,A-791-S-037-BTS-001,C-2026-BTS,BTS-001,S-037,191,2026-07-25,2026-07-29,7,DC-02,QuickShip Logistics
SH-792-S-037-BTS-002,A-792-S-037-BTS-002,C-2026-BTS,BTS-002,S-037,33,2026-07-26,2026-07-30,1,DC-01,Reliable Transport
SH-793-S-037-BTS-003,A-793-S-037-BTS-003,C-2026-BTS,BTS-003,S-037,27,2026-07-24,2026-07-28,1,DC-03,FastFreight Co
SH-794-S-037-BTS-004,A-794-S-037-BTS-004,C-2026-BTS,BTS-004,S-037,30,2026-07-27,2026-07-29,1,DC-03,Reliable Transport
SH-795-S-037-BTS-005,A-795-S-037-BTS-005,C-2026-BTS,BTS-005,S-037,18,2026-07-23,2026-07-27,1,DC-02,QuickShip Logistics
SH-796-S-037-BTS-006,A-796-S-037-BTS-006,C-2026-BTS,BTS-006,S-037,22,2026-07-27,2026-07-29,1,DC-03,Reliable Transport
SH-797-S-037-BTS-007,A-797-S-037-BTS-007,C-2026-BTS,BTS-007,S-037,45,2026-07-26,2026-07-28,1,DC-01,QuickShip Logistics
SH-798-S-037-BTS-008,A-798-S-037-BTS-008,C-2026-BTS,BTS-008,S-037,19,2026-07-27,2026-07-29,1,DC-03,Reliable Transport
SH-799-S-037-BTS-009,A-799-S-037-BTS-009,C-2026-BTS,BTS-009,S-037,59,2026-07-26,2026-07-30,2,DC-03,QuickShip Logistics
SH-800-S-037-BTS-010,A-800-S-037-BTS-010,C-2026-BTS,BTS-010,S-037,48,2026-07-27,2026-07-30,2,DC-02,FastFreight Co
SH-801-S-055-BTS-001,A-801-S-055-BTS-001,C-2026-BTS,BTS-001,S-055,218,2026-07-26,2026-07-28,9,DC-03,Reliable Transport
SH-802-S-055-BTS-002,A-802-S-055-BTS-002,C-2026-BTS,BTS-002,S-055,47,2026-07-24,2026-07-28,1,DC-02,Reliable Transport
SH-803-S-055-BTS-003,A-803-S-055-BTS-003,C-2026-BTS,BTS-003,S-055,59,2026-07-24,2026-07-27,2,DC-01,QuickShip Logistics
SH-804-S-055-BTS-004,A-804-S-055-BTS-004,C-2026-BTS,BTS-004,S-055,52,2026-07-28,2026-07-30,2,DC-02,QuickShip Logistics
SH-805-S-055-BTS-005,A-805-S-055-BTS-005,C-2026-BTS,BTS-005,S-055,58,2026-07-26,2026-07-28,2,DC-01,QuickShip Logistics
SH-806-S-055-BTS-006,A-806-S-055-BTS-006,C-2026-BTS,BTS-006,S-055,49,2026-07-27,2026-07-30,2,DC-03,FastFreight Co
SH-807-S-055-BTS-007,A-807-S-055-BTS-007,C-2026-BTS,BTS-007,S-055,42,2026-07-25,2026-07-29,1,DC-02,FastFreight Co
SH-808-S-055-BTS-008,A-808-S-055-BTS-008,C-2026-BTS,BTS-008,S-055,38,2026-07-26,2026-07-30,1,DC-03,FastFreight Co
SH-809-S-055-BTS-009,A-809-S-055-BTS-009,C-2026-BTS,BTS-009,S-055,85,2026-07-25,2026-07-27,3,DC-03,Reliable Transport
SH-810-S-055-BTS-010,A-810-S-055-BTS-010,C-2026-BTS,BTS-010,S-055,50,2026-07-28,2026-07-30,2,DC-02,FastFreight Co
SH-811-S-002-BTS-001,A-811-S-002-BTS-001,C-2026-BTS,BTS-001,S-002,166,2026-07-24,2026-07-27,6,DC-03,QuickShip Logistics
SH-812-S-002-BTS-002,A-812-S-002-BTS-002,C-2026-BTS,BTS-002,S-002,82,2026-07-23,2026-07-27,3,DC-01,QuickShip Logistics
SH-813-S-002-BTS-003,A-813-S-002-BTS-003,C-2026-BTS,BTS-003,S-002,88,2026-07-26,2026-07-28,3,DC-03,Reliable Transport
SH-814-S-002-BTS-004,A-814-S-002-BTS-004,C-2026-BTS,BTS-004,S-002,97,2026-07-26,2026-07-28,4,DC-02,QuickShip Logistics
SH-815-S-002-BTS-005,A-815-S-002-BTS-005,C-2026-BTS,BTS-005,S-002,38,2026-07-28,2026-07-30,1,DC-01,QuickShip Logistics
SH-816-S-002-BTS-006,A-816-S-002-BTS-006,C-2026-BTS,BTS-006,S-002,90,2026-07-27,2026-07-29,3,DC-02,FastFreight Co
SH-817-S-002-BTS-007,A-817-S-002-BTS-007,C-2026-BTS,BTS-007,S-002,46,2026-07-28,2026-07-30,1,DC-03,FastFreight Co
SH-818-S-002-BTS-008,A-818-S-002-BTS-008,C-2026-BTS,BTS-008,S-002,74,2026-07-26,2026-07-30,3,DC-02,QuickShip Logistics
SH-819-S-002-BTS-009,A-819-S-002-BTS-009,C-2026-BTS,BTS-009,S-002,61,2026-07-25,2026-07-29,2,DC-03,Reliable Transport
SH-820-S-002-BTS-010,A-820-S-002-BTS-010,C-2026-BTS,BTS-010,S-002,62,2026-07-26,2026-07-30,2,DC-03,QuickShip Logistics
SH-821-S-014-BTS-001,A-821-S-014-BTS-001,C-2026-BTS,BTS-001,S-014,197,2026-07-26,2026-07-28,8,DC-02,FastFreight Co
SH-822-S-014-BTS-002,A-822-S-014-BTS-002,C-2026-BTS,BTS-002,S-014,81,2026-07-26,2026-07-30,3,DC-02,FastFreight Co
SH-823-S-014-BTS-003,A-823-S-014-BTS-003,C-2026-BTS,BTS-003,S-014,76,2026-07-23,2026-07-27,3,DC-03,FastFreight Co
SH-824-S-014-BTS-004,A-824-S-014-BTS-004,C-2026-BTS,BTS-004,S-014,50,2026-07-24,2026-07-28,2,DC-01,FastFreight Co
SH-825-S-014-BTS-005,A-825-S-014-BTS-005,C-2026-BTS,BTS-005,S-014,74,2026-07-24,2026-07-27,3,DC-01,Reliable Transport
SH-826-S-014-BTS-006,A-826-S-014-BTS-006,C-2026-BTS,BTS-006,S-014,83,2026-07-26,2026-07-29,3,DC-01,QuickShip Logistics
SH-827-S-014-BTS-007,A-827-S-014-BTS-007,C-2026-BTS,BTS-007,S-014,80,2026-07-25,2026-07-29,3,DC-02,QuickShip Logistics
SH-828-S-014-BTS-008,A-828-S-014-BTS-008,C-2026-BTS,BTS-008,S-014,68,2026-07-23,2026-07-27,2,DC-01,Reliable Transport
SH-829-S-014-BTS-009,A-829-S-014-BTS-009,C-2026-BTS,BTS-009,S-014,88,2026-07-24,2026-07-28,3,DC-01,FastFreight Co
SH-830-S-014-BTS-010,A-830-S-014-BTS-010,C-2026-BTS,BTS-010,S-014,91,2026-07-25,2026-07-28,3,DC-03,Reliable Transport
SH-831-S-004-BTS-001,A-831-S-004-BTS-001,C-2026-BTS,BTS-001,S-004,199,2026-07-25,2026-07-27,8,DC-01,QuickShip Logistics
SH-832-S-004-BTS-002,A-832-S-004-BTS-002,C-2026-BTS,BTS-002,S-004,93,2026-07-26,2026-07-30,3,DC-02,Reliable Transport
SH-833-S-004-BTS-003,A-833-S-004-BTS-003,C-2026-BTS,BTS-003,S-004,55,2026-07-26,2026-07-30,2,DC-02,QuickShip Logistics
SH-834-S-004-BTS-004,A-834-S-004-BTS-004,C-2026-BTS,BTS-004,S-004,80,2026-07-25,2026-07-27,3,DC-02,FastFreight Co
SH-835-S-004-BTS-005,A-835-S-004-BTS-005,C-2026-BTS,BTS-005,S-004,80,2026-07-25,2026-07-29,3,DC-02,QuickShip Logistics
SH-836-S-004-BTS-006,A-836-S-004-BTS-006,C-2026-BTS,BTS-006,S-004,90,2026-07-25,2026-07-28,3,DC-03,QuickShip Logistics
SH-837-S-004-BTS-007,A-837-S-004-BTS-007,C-2026-BTS,BTS-007,S-004,89,2026-07-26,2026-07-29,3,DC-01,FastFreight Co
SH-838-S-004-BTS-008,A-838-S-004-BTS-008,C-2026-BTS,BTS-008,S-004,43,2026-07-24,2026-07-27,1,DC-02,QuickShip Logistics
SH-839-S-004-BTS-009,A-839-S-004-BTS-009,C-2026-BTS,BTS-009,S-004,74,2026-07-23,2026-07-27,3,DC-02,FastFreight Co
SH-840-S-004-BTS-010,A-840-S-004-BTS-010,C-2026-BTS,BTS-010,S-004,62,2026-07-24,2026-07-27,2,DC-03,FastFreight Co
SH-841-S-049-BTS-001,A-841-S-049-BTS-001,C-2026-BTS,BTS-001,S-049,165,2026-07-26,2026-07-29,6,DC-03,FastFreight Co
SH-842-S-049-BTS-002,A-842-S-049-BTS-002,C-2026-BTS,BTS-002,S-049,29,2026-07-25,2026-07-28,1,DC-02,Reliable Transport
SH-843-S-049-BTS-003,A-843-S-049-BTS-003,C-2026-BTS,BTS-003,S-049,15,2026-07-25,2026-07-27,1,DC-01,QuickShip Logistics
SH-844-S-049-BTS-004,A-844-S-049-BTS-004,C-2026-BTS,BTS-004,S-049,53,2026-07-28,2026-07-30,2,DC-02,FastFreight Co
SH-845-S-049-BTS-005,A-845-S-049-BTS-005,C-2026-BTS,BTS-005,S-049,18,2026-07-27,2026-07-30,1,DC-02,Reliable Transport
SH-846-S-049-BTS-006,A-846-S-049-BTS-006,C-2026-BTS,BTS-006,S-049,44,2026-07-25,2026-07-28,1,DC-02,QuickShip Logistics
